math,0,1,2,3
93.0,39.0,47.0,47.0,18.0
101.0,46.0,50.0,38.0,21.0
109.0,55.0,39.0,33.0,21.0
124.0,25.0,24.0,21.0,14.0
99.0,46.0,37.0,36.0,16.0
131.0,43.0,48.0,39.0,16.0
108.0,49.0,57.0,36.0,20.0
99.0,35.0,40.0,40.0,16.0
106.0,34.0,40.0,35.0,16.0
120.0,50.0,42.0,41.0,15.0
116.0,6.0,6.0,4.0,3.0
118.0,50.0,38.0,34.0,15.0
132.0,16.0,15.0,11.0,5.0
109.0,40.0,48.0,39.0,21.0
104.0,0.0,0.0,0.0,0.0
109.0,50.0,42.0,42.0,18.0
132.0,43.0,49.0,30.0,20.0
114.0,45.0,53.0,38.0,17.0
126.0,56.0,41.0,33.0,18.0
111.0,40.0,47.0,31.0,18.0
136.0,39.0,45.0,40.0,16.0
138.0,49.0,41.0,37.0,16.0
109.0,56.0,47.0,42.0,20.0
102.0,41.0,47.0,43.0,19.0
113.0,58.0,40.0,37.0,17.0
104.0,35.0,39.0,42.0,16.0
107.0,0.0,0.0,0.0,0.0
88.0,43.0,47.0,51.0,17.0
106.0,35.0,41.0,40.0,14.0
102.0,36.0,39.0,41.0,17.0
117.0,51.0,42.0,40.0,17.0
122.0,55.0,41.0,34.0,17.0
115.0,35.0,42.0,36.0,15.0
104.0,37.0,43.0,40.0,16.0
103.0,35.0,47.0,40.0,15.0
134.0,1.0,1.0,0.0,1.0
106.0,45.0,38.0,35.0,13.0
106.0,48.0,56.0,44.0,19.0
98.0,0.0,0.0,0.0,0.0
113.0,55.0,41.0,36.0,17.0
101.0,46.0,53.0,43.0,18.0
115.0,50.0,43.0,39.0,17.0
132.0,54.0,43.0,42.0,19.0
72.0,15.0,14.0,11.0,6.0
101.0,39.0,49.0,34.0,19.0
106.0,38.0,47.0,41.0,17.0
105.0,38.0,42.0,47.0,15.0
102.0,44.0,49.0,37.0,18.0
103.0,48.0,56.0,34.0,21.0
80.0,52.0,41.0,29.0,18.0
98.0,38.0,41.0,41.0,18.0
105.0,61.0,44.0,43.0,21.0
113.0,41.0,49.0,41.0,21.0
105.0,55.0,45.0,38.0,22.0
84.0,0.0,0.0,0.0,0.0
109.0,60.0,46.0,47.0,19.0
149.0,0.0,0.0,0.0,0.0
108.0,43.0,48.0,39.0,16.0
125.0,3.0,8.0,6.0,3.0
103.0,51.0,44.0,41.0,18.0
118.0,32.0,47.0,45.0,17.0
110.0,37.0,44.0,41.0,15.0
128.0,0.0,0.0,0.0,0.0
120.0,49.0,40.0,34.0,17.0
112.0,46.0,56.0,34.0,19.0
77.0,49.0,37.0,30.0,17.0
123.0,55.0,42.0,34.0,17.0
117.0,58.0,43.0,36.0,18.0
112.0,41.0,54.0,35.0,18.0
97.0,28.0,42.0,41.0,16.0
125.0,49.0,37.0,35.0,14.0
128.0,37.0,39.0,38.0,20.0
112.0,53.0,47.0,40.0,19.0
85.0,31.0,43.0,46.0,18.0
119.0,43.0,31.0,33.0,12.0
109.0,36.0,39.0,41.0,16.0
83.0,43.0,57.0,34.0,19.0
108.0,39.0,45.0,38.0,17.0
121.0,50.0,41.0,36.0,15.0
118.0,54.0,44.0,37.0,18.0
100.0,2.0,2.0,1.0,1.0
139.0,0.0,0.0,0.0,0.0
106.0,39.0,45.0,36.0,16.0
127.0,54.0,38.0,30.0,15.0
109.0,49.0,38.0,31.0,16.0
105.0,36.0,44.0,37.0,19.0
112.0,51.0,45.0,43.0,17.0
96.0,41.0,55.0,41.0,19.0
144.0,0.0,0.0,0.0,0.0
80.0,51.0,38.0,40.0,17.0
116.0,57.0,43.0,40.0,18.0
130.0,49.0,36.0,32.0,13.0
70.0,43.0,54.0,42.0,17.0
70.0,50.0,39.0,37.0,15.0
111.0,49.0,41.0,40.0,16.0
110.0,52.0,46.0,42.0,17.0
113.0,52.0,42.0,42.0,17.0
144.0,15.0,14.0,13.0,6.0
124.0,34.0,39.0,34.0,17.0
112.0,42.0,48.0,39.0,17.0
83.0,43.0,52.0,46.0,22.0
102.0,36.0,36.0,37.0,14.0
94.0,44.0,49.0,47.0,19.0
116.0,58.0,43.0,38.0,19.0
95.0,41.0,45.0,45.0,19.0
112.0,42.0,51.0,33.0,17.0
96.0,40.0,40.0,44.0,16.0
104.0,40.0,43.0,37.0,17.0
122.0,53.0,40.0,29.0,18.0
107.0,55.0,47.0,38.0,22.0
124.0,0.0,0.0,0.0,0.0
119.0,9.0,8.0,7.0,4.0
98.0,40.0,48.0,49.0,17.0
114.0,53.0,44.0,42.0,17.0
116.0,50.0,40.0,36.0,18.0
110.0,53.0,42.0,41.0,19.0
134.0,53.0,41.0,32.0,18.0
146.0,15.0,14.0,13.0,6.0
98.0,40.0,51.0,39.0,20.0
105.0,37.0,37.0,42.0,16.0
113.0,53.0,42.0,42.0,16.0
80.0,3.0,2.0,-1.0,1.0
109.0,59.0,43.0,43.0,18.0
100.0,0.0,0.0,0.0,0.0
117.0,49.0,48.0,41.0,21.0
102.0,42.0,47.0,40.0,19.0
91.0,32.0,40.0,45.0,18.0
88.0,55.0,41.0,38.0,17.0
101.0,38.0,41.0,44.0,14.0
116.0,53.0,41.0,38.0,17.0
115.0,39.0,50.0,33.0,17.0
109.0,48.0,40.0,36.0,16.0
135.0,40.0,45.0,35.0,18.0
106.0,44.0,48.0,37.0,25.0
120.0,60.0,41.0,36.0,19.0
84.0,0.0,0.0,0.0,0.0
106.0,36.0,40.0,40.0,16.0
125.0,48.0,37.0,37.0,13.0
132.0,0.0,0.0,0.0,0.0
111.0,52.0,44.0,37.0,19.0
92.0,12.0,17.0,12.0,8.0
122.0,41.0,47.0,34.0,22.0
114.0,51.0,44.0,35.0,18.0
120.0,44.0,36.0,33.0,13.0
96.0,34.0,43.0,44.0,17.0
139.0,46.0,50.0,47.0,19.0
125.0,47.0,38.0,34.0,15.0
79.0,0.0,0.0,0.0,0.0
115.0,52.0,42.0,37.0,16.0
94.0,37.0,43.0,46.0,18.0
90.0,35.0,42.0,46.0,19.0
117.0,58.0,43.0,31.0,20.0
71.0,36.0,37.0,34.0,17.0
113.0,52.0,42.0,41.0,15.0
108.0,52.0,46.0,40.0,19.0
134.0,52.0,40.0,32.0,17.0
134.0,30.0,28.0,29.0,15.0
79.0,0.0,0.0,0.0,0.0
98.0,38.0,45.0,46.0,16.0
113.0,51.0,39.0,39.0,16.0
142.0,49.0,43.0,41.0,18.0
102.0,55.0,40.0,43.0,20.0
108.0,54.0,45.0,40.0,20.0
98.0,40.0,42.0,46.0,18.0
97.0,32.0,39.0,43.0,16.0
117.0,45.0,51.0,36.0,19.0
140.0,39.0,45.0,39.0,17.0
116.0,55.0,43.0,34.0,19.0
112.0,58.0,40.0,36.0,17.0
149.0,52.0,42.0,36.0,17.0
112.0,58.0,41.0,37.0,19.0
90.0,35.0,43.0,46.0,19.0
116.0,39.0,43.0,35.0,20.0
96.0,10.0,10.0,6.0,5.0
108.0,41.0,48.0,38.0,15.0
110.0,32.0,38.0,38.0,13.0
107.0,44.0,56.0,43.0,17.0
110.0,37.0,39.0,40.0,16.0
90.0,47.0,52.0,51.0,20.0
118.0,53.0,36.0,39.0,15.0
147.0,15.0,14.0,13.0,6.0
110.0,48.0,34.0,35.0,13.0
105.0,42.0,50.0,38.0,16.0
105.0,63.0,49.0,47.0,21.0
98.0,40.0,43.0,44.0,16.0
100.0,40.0,43.0,40.0,17.0
103.0,39.0,48.0,45.0,17.0
132.0,53.0,40.0,36.0,16.0
72.0,36.0,43.0,38.0,15.0
107.0,50.0,58.0,40.0,20.0
104.0,54.0,47.0,45.0,18.0
112.0,39.0,43.0,34.0,17.0
92.0,43.0,49.0,37.0,17.0
95.0,43.0,47.0,46.0,17.0
131.0,61.0,43.0,43.0,21.0
97.0,38.0,47.0,43.0,18.0
129.0,52.0,43.0,42.0,18.0
110.0,52.0,41.0,38.0,17.0
110.0,51.0,40.0,37.0,18.0
104.0,0.0,0.0,0.0,0.0
109.0,36.0,47.0,31.0,17.0
106.0,48.0,54.0,38.0,20.0
91.0,42.0,49.0,44.0,21.0
102.0,40.0,43.0,44.0,17.0
97.0,42.0,47.0,46.0,19.0
130.0,49.0,42.0,37.0,16.0
109.0,28.0,41.0,35.0,15.0
95.0,54.0,38.0,36.0,17.0
87.0,49.0,42.0,36.0,16.0
110.0,43.0,53.0,40.0,16.0
106.0,55.0,46.0,39.0,20.0
120.0,54.0,40.0,40.0,15.0
112.0,54.0,42.0,43.0,18.0
83.0,51.0,43.0,40.0,17.0
101.0,38.0,47.0,47.0,18.0
145.0,15.0,14.0,13.0,6.0
111.0,47.0,54.0,38.0,19.0
99.0,41.0,47.0,47.0,17.0
100.0,41.0,42.0,43.0,16.0
145.0,15.0,14.0,13.0,6.0
116.0,48.0,41.0,38.0,17.0
112.0,37.0,45.0,35.0,16.0
109.0,41.0,50.0,39.0,16.0
111.0,41.0,54.0,37.0,17.0
120.0,51.0,38.0,32.0,17.0
124.0,48.0,41.0,35.0,16.0
89.0,44.0,49.0,41.0,22.0
129.0,51.0,37.0,30.0,15.0
110.0,0.0,0.0,0.0,0.0
110.0,51.0,42.0,40.0,19.0
137.0,34.0,47.0,46.0,16.0
102.0,33.0,49.0,35.0,16.0
85.0,2.0,3.0,1.0,1.0
115.0,38.0,43.0,36.0,15.0
93.0,39.0,42.0,44.0,17.0
109.0,35.0,42.0,42.0,14.0
100.0,38.0,42.0,43.0,16.0
82.0,0.0,0.0,0.0,0.0
83.0,49.0,54.0,51.0,21.0
122.0,29.0,31.0,31.0,13.0
111.0,56.0,42.0,35.0,19.0
105.0,53.0,40.0,36.0,18.0
140.0,0.0,0.0,0.0,0.0
112.0,42.0,53.0,29.0,18.0
110.0,42.0,53.0,41.0,17.0
125.0,52.0,35.0,29.0,16.0
121.0,46.0,35.0,38.0,15.0
108.0,56.0,43.0,43.0,17.0
114.0,53.0,39.0,28.0,18.0
110.0,48.0,39.0,40.0,17.0
105.0,40.0,48.0,45.0,17.0
109.0,55.0,46.0,39.0,20.0
98.0,50.0,40.0,34.0,19.0
125.0,3.0,4.0,0.0,2.0
96.0,40.0,46.0,43.0,20.0
106.0,57.0,45.0,40.0,22.0
105.0,41.0,47.0,44.0,16.0
79.0,30.0,42.0,41.0,19.0
143.0,3.0,2.0,-1.0,1.0
122.0,50.0,41.0,33.0,16.0
75.0,2.0,3.0,2.0,2.0
81.0,51.0,43.0,35.0,19.0
117.0,51.0,41.0,38.0,16.0
109.0,48.0,52.0,35.0,20.0
106.0,50.0,40.0,38.0,18.0
120.0,11.0,13.0,12.0,5.0
72.0,0.0,0.0,0.0,0.0
109.0,0.0,0.0,0.0,0.0
122.0,47.0,39.0,38.0,14.0
108.0,20.0,18.0,15.0,9.0
131.0,2.0,3.0,0.0,2.0
99.0,36.0,44.0,44.0,14.0
136.0,33.0,43.0,42.0,14.0
90.0,45.0,49.0,42.0,20.0
90.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0
98.0,8.0,9.0,7.0,4.0
84.0,39.0,41.0,48.0,18.0
99.0,36.0,46.0,33.0,15.0
118.0,51.0,42.0,36.0,18.0
109.0,52.0,39.0,34.0,18.0
110.0,33.0,42.0,40.0,14.0
115.0,49.0,38.0,32.0,17.0
112.0,48.0,42.0,39.0,16.0
76.0,33.0,42.0,39.0,16.0
122.0,55.0,36.0,31.0,17.0
92.0,0.0,0.0,0.0,0.0
107.0,38.0,48.0,42.0,17.0
115.0,52.0,40.0,31.0,18.0
107.0,37.0,42.0,41.0,16.0
120.0,0.0,0.0,0.0,0.0
123.0,51.0,42.0,35.0,16.0
104.0,46.0,52.0,42.0,19.0
121.0,53.0,37.0,29.0,18.0
104.0,40.0,44.0,43.0,16.0
118.0,48.0,39.0,37.0,15.0
78.0,53.0,42.0,43.0,18.0
86.0,37.0,46.0,45.0,20.0
107.0,45.0,53.0,37.0,19.0
114.0,53.0,40.0,40.0,18.0
101.0,38.0,47.0,45.0,18.0
114.0,44.0,47.0,31.0,17.0
97.0,29.0,43.0,45.0,16.0
112.0,0.0,0.0,0.0,0.0
111.0,38.0,43.0,37.0,20.0
100.0,39.0,43.0,47.0,17.0
111.0,35.0,37.0,32.0,15.0
112.0,37.0,41.0,36.0,16.0
88.0,41.0,45.0,49.0,18.0
70.0,0.0,0.0,0.0,0.0
104.0,55.0,46.0,45.0,20.0
146.0,15.0,14.0,13.0,6.0
91.0,41.0,55.0,43.0,19.0
119.0,59.0,38.0,34.0,17.0
119.0,28.0,42.0,34.0,13.0
92.0,43.0,49.0,50.0,18.0
89.0,53.0,45.0,42.0,18.0
117.0,38.0,47.0,36.0,14.0
115.0,48.0,41.0,39.0,16.0
140.0,28.0,32.0,27.0,13.0
111.0,61.0,38.0,33.0,18.0
123.0,0.0,0.0,0.0,0.0
98.0,49.0,56.0,44.0,20.0
120.0,51.0,37.0,36.0,16.0
109.0,56.0,45.0,40.0,18.0
140.0,0.0,0.0,0.0,0.0
124.0,51.0,38.0,39.0,15.0
94.0,49.0,40.0,33.0,17.0
95.0,35.0,47.0,45.0,17.0
106.0,56.0,44.0,41.0,17.0
126.0,48.0,41.0,38.0,17.0
100.0,42.0,48.0,44.0,19.0
128.0,0.0,0.0,0.0,0.0
107.0,51.0,41.0,38.0,17.0
147.0,15.0,14.0,13.0,6.0
93.0,39.0,49.0,46.0,19.0
124.0,56.0,40.0,36.0,15.0
97.0,41.0,45.0,46.0,17.0
98.0,0.0,0.0,0.0,0.0
125.0,52.0,39.0,30.0,17.0
133.0,52.0,36.0,31.0,15.0
100.0,43.0,47.0,45.0,19.0
103.0,41.0,42.0,43.0,16.0
120.0,9.0,9.0,5.0,6.0
107.0,38.0,43.0,38.0,15.0
83.0,39.0,41.0,49.0,17.0
102.0,54.0,47.0,44.0,20.0
109.0,40.0,47.0,32.0,18.0
126.0,0.0,0.0,0.0,0.0
122.0,55.0,42.0,34.0,18.0
102.0,37.0,42.0,45.0,17.0
117.0,50.0,42.0,32.0,17.0
74.0,53.0,41.0,38.0,18.0
126.0,59.0,40.0,34.0,18.0
111.0,0.0,0.0,0.0,0.0
98.0,53.0,42.0,41.0,20.0
92.0,51.0,42.0,38.0,16.0
94.0,40.0,43.0,43.0,18.0
96.0,40.0,40.0,42.0,19.0
90.0,39.0,45.0,46.0,19.0
135.0,46.0,54.0,40.0,18.0
97.0,40.0,46.0,50.0,17.0
94.0,40.0,46.0,49.0,16.0
105.0,0.0,0.0,0.0,0.0
122.0,52.0,39.0,34.0,16.0
101.0,34.0,43.0,38.0,18.0
130.0,56.0,42.0,37.0,17.0
112.0,37.0,44.0,40.0,15.0
109.0,53.0,43.0,41.0,17.0
97.0,40.0,42.0,45.0,17.0
119.0,53.0,41.0,40.0,16.0
91.0,32.0,39.0,41.0,17.0
115.0,49.0,40.0,35.0,18.0
109.0,38.0,46.0,41.0,16.0
85.0,0.0,0.0,0.0,0.0
123.0,49.0,40.0,36.0,15.0
113.0,14.0,16.0,12.0,7.0
127.0,48.0,38.0,35.0,15.0
103.0,42.0,45.0,38.0,19.0
117.0,51.0,41.0,34.0,18.0
85.0,41.0,46.0,51.0,17.0
145.0,0.0,0.0,0.0,0.0
144.0,53.0,41.0,40.0,18.0
110.0,45.0,53.0,41.0,17.0
119.0,49.0,43.0,38.0,17.0
102.0,39.0,42.0,44.0,15.0
117.0,49.0,40.0,37.0,14.0
119.0,1.0,1.0,3.0,0.0
107.0,38.0,42.0,44.0,16.0
115.0,52.0,45.0,36.0,18.0
105.0,56.0,46.0,45.0,18.0
118.0,51.0,40.0,37.0,16.0
117.0,53.0,39.0,35.0,17.0
112.0,28.0,41.0,44.0,17.0
94.0,37.0,48.0,49.0,18.0
111.0,47.0,52.0,37.0,18.0
125.0,49.0,39.0,32.0,15.0
106.0,36.0,41.0,42.0,15.0
99.0,42.0,46.0,47.0,16.0
128.0,60.0,40.0,32.0,17.0
119.0,50.0,43.0,34.0,17.0
87.0,51.0,41.0,37.0,17.0
104.0,9.0,9.0,9.0,4.0
106.0,52.0,44.0,43.0,18.0
116.0,55.0,44.0,41.0,18.0
116.0,54.0,43.0,37.0,16.0
115.0,52.0,40.0,36.0,16.0
94.0,39.0,40.0,37.0,19.0
98.0,34.0,46.0,44.0,17.0
122.0,56.0,42.0,37.0,15.0
148.0,2.0,4.0,1.0,2.0
74.0,36.0,35.0,42.0,15.0
125.0,55.0,39.0,36.0,15.0
94.0,39.0,41.0,40.0,20.0
100.0,42.0,54.0,39.0,21.0
102.0,37.0,46.0,43.0,17.0
108.0,42.0,53.0,38.0,18.0
87.0,0.0,0.0,0.0,0.0
114.0,49.0,40.0,39.0,17.0
146.0,15.0,14.0,13.0,6.0
114.0,55.0,44.0,39.0,18.0
114.0,56.0,43.0,36.0,18.0
137.0,43.0,44.0,42.0,18.0
92.0,34.0,45.0,39.0,18.0
115.0,41.0,48.0,40.0,22.0
116.0,43.0,52.0,34.0,16.0
107.0,36.0,44.0,45.0,15.0
95.0,38.0,41.0,43.0,17.0
122.0,42.0,48.0,36.0,17.0
111.0,58.0,44.0,34.0,20.0
124.0,0.0,0.0,0.0,0.0
110.0,45.0,50.0,39.0,18.0
123.0,49.0,41.0,33.0,16.0
86.0,0.0,0.0,0.0,0.0
102.0,39.0,46.0,40.0,17.0
127.0,54.0,38.0,31.0,16.0
104.0,43.0,46.0,41.0,17.0
81.0,0.0,0.0,0.0,0.0
117.0,32.0,50.0,32.0,16.0
109.0,53.0,43.0,42.0,17.0
84.0,42.0,44.0,48.0,20.0
112.0,0.0,0.0,0.0,0.0
145.0,49.0,37.0,35.0,14.0
98.0,34.0,40.0,33.0,16.0
123.0,54.0,38.0,39.0,15.0
110.0,56.0,42.0,42.0,19.0
147.0,49.0,38.0,41.0,18.0
111.0,37.0,39.0,34.0,17.0
115.0,48.0,54.0,32.0,19.0
142.0,0.0,0.0,0.0,0.0
105.0,53.0,43.0,44.0,20.0
107.0,52.0,46.0,43.0,19.0
95.0,31.0,44.0,45.0,17.0
117.0,53.0,42.0,36.0,16.0
92.0,42.0,48.0,41.0,22.0
147.0,15.0,14.0,13.0,6.0
92.0,44.0,53.0,35.0,18.0
125.0,46.0,36.0,34.0,14.0
96.0,30.0,42.0,43.0,18.0
106.0,34.0,32.0,39.0,15.0
91.0,40.0,47.0,51.0,20.0
117.0,54.0,43.0,38.0,17.0
122.0,54.0,35.0,31.0,16.0
94.0,39.0,49.0,49.0,16.0
144.0,38.0,38.0,32.0,15.0
104.0,0.0,0.0,0.0,0.0
71.0,1.0,2.0,1.0,1.0
115.0,57.0,38.0,35.0,18.0
92.0,11.0,12.0,9.0,5.0
116.0,54.0,43.0,39.0,18.0
95.0,44.0,48.0,44.0,21.0
99.0,60.0,46.0,45.0,22.0
126.0,54.0,37.0,29.0,17.0
109.0,59.0,47.0,46.0,19.0
82.0,36.0,41.0,38.0,14.0
102.0,40.0,46.0,46.0,17.0
135.0,0.0,0.0,0.0,0.0
144.0,16.0,15.0,13.0,7.0
71.0,0.0,0.0,0.0,0.0
109.0,41.0,46.0,40.0,21.0
103.0,44.0,48.0,38.0,19.0
106.0,43.0,47.0,41.0,19.0
108.0,31.0,30.0,32.0,15.0
108.0,37.0,45.0,48.0,14.0
97.0,36.0,51.0,47.0,16.0
122.0,37.0,40.0,33.0,18.0
128.0,52.0,34.0,33.0,13.0
70.0,9.0,8.0,5.0,4.0
108.0,39.0,52.0,36.0,17.0
91.0,37.0,44.0,43.0,17.0
117.0,50.0,41.0,39.0,14.0
115.0,49.0,36.0,37.0,14.0
107.0,37.0,44.0,39.0,17.0
95.0,0.0,0.0,0.0,0.0
147.0,15.0,14.0,13.0,6.0
101.0,36.0,43.0,44.0,14.0
97.0,41.0,48.0,47.0,19.0
85.0,38.0,41.0,47.0,17.0
93.0,29.0,41.0,41.0,16.0
113.0,62.0,44.0,40.0,18.0
113.0,0.0,0.0,0.0,0.0
103.0,53.0,45.0,45.0,19.0
131.0,0.0,0.0,0.0,0.0
111.0,55.0,45.0,40.0,19.0
121.0,46.0,35.0,27.0,17.0
112.0,52.0,40.0,36.0,16.0
102.0,51.0,61.0,39.0,23.0
117.0,49.0,41.0,37.0,16.0
117.0,47.0,38.0,33.0,17.0
119.0,51.0,41.0,35.0,17.0
127.0,17.0,17.0,14.0,7.0
110.0,50.0,43.0,40.0,18.0
126.0,50.0,39.0,33.0,16.0
110.0,45.0,51.0,37.0,19.0
122.0,52.0,37.0,29.0,18.0
126.0,52.0,40.0,32.0,17.0
113.0,57.0,42.0,40.0,17.0
114.0,50.0,40.0,40.0,17.0
148.0,0.0,0.0,0.0,0.0
95.0,37.0,48.0,47.0,18.0
115.0,37.0,42.0,36.0,15.0
139.0,53.0,45.0,39.0,18.0
116.0,36.0,37.0,34.0,14.0
104.0,0.0,0.0,0.0,0.0
100.0,41.0,47.0,44.0,19.0
102.0,35.0,33.0,42.0,16.0
83.0,1.0,2.0,0.0,0.0
113.0,49.0,42.0,37.0,18.0
103.0,38.0,43.0,46.0,17.0
136.0,45.0,46.0,36.0,21.0
111.0,43.0,53.0,37.0,18.0
115.0,53.0,42.0,31.0,18.0
100.0,36.0,47.0,38.0,18.0
125.0,53.0,39.0,36.0,16.0
92.0,37.0,43.0,42.0,19.0
113.0,55.0,37.0,42.0,16.0
88.0,34.0,44.0,44.0,17.0
99.0,46.0,60.0,46.0,19.0
104.0,1.0,1.0,2.0,0.0
131.0,0.0,0.0,0.0,0.0
105.0,39.0,47.0,42.0,17.0
104.0,44.0,54.0,35.0,21.0
127.0,49.0,37.0,35.0,14.0
111.0,50.0,38.0,39.0,16.0
145.0,15.0,14.0,13.0,6.0
121.0,46.0,37.0,36.0,14.0
97.0,29.0,35.0,32.0,16.0
102.0,38.0,44.0,45.0,15.0
100.0,39.0,47.0,45.0,18.0
103.0,40.0,43.0,40.0,16.0
113.0,0.0,0.0,0.0,0.0
103.0,53.0,48.0,45.0,20.0
125.0,36.0,40.0,35.0,17.0
116.0,56.0,38.0,35.0,17.0
112.0,51.0,40.0,40.0,18.0
143.0,0.0,0.0,0.0,0.0
99.0,30.0,30.0,25.0,15.0
122.0,49.0,40.0,35.0,16.0
139.0,0.0,0.0,0.0,0.0
133.0,42.0,51.0,41.0,17.0
130.0,0.0,0.0,0.0,0.0
115.0,52.0,37.0,33.0,18.0
106.0,40.0,41.0,38.0,16.0
101.0,33.0,35.0,38.0,14.0
118.0,50.0,41.0,37.0,16.0
100.0,36.0,44.0,45.0,18.0
127.0,50.0,36.0,29.0,16.0
106.0,32.0,44.0,42.0,15.0
113.0,54.0,44.0,40.0,19.0
118.0,54.0,37.0,39.0,14.0
113.0,46.0,36.0,38.0,17.0
122.0,47.0,38.0,34.0,16.0
94.0,44.0,56.0,44.0,20.0
104.0,51.0,42.0,41.0,17.0
102.0,35.0,38.0,44.0,15.0
141.0,4.0,3.0,1.0,1.0
106.0,36.0,41.0,42.0,15.0
116.0,52.0,42.0,33.0,19.0
132.0,38.0,44.0,45.0,16.0
77.0,22.0,35.0,37.0,13.0
112.0,43.0,51.0,37.0,17.0
85.0,34.0,46.0,41.0,19.0
106.0,0.0,0.0,0.0,0.0
91.0,40.0,36.0,38.0,18.0
117.0,39.0,44.0,38.0,18.0
106.0,38.0,42.0,44.0,17.0
136.0,40.0,46.0,47.0,16.0
105.0,44.0,47.0,35.0,21.0
97.0,34.0,35.0,35.0,18.0
103.0,46.0,52.0,42.0,19.0
148.0,50.0,43.0,39.0,17.0
96.0,43.0,43.0,43.0,20.0
109.0,51.0,44.0,41.0,18.0
124.0,51.0,37.0,33.0,17.0
132.0,39.0,44.0,39.0,18.0
93.0,38.0,36.0,46.0,18.0
141.0,2.0,4.0,2.0,1.0
102.0,56.0,48.0,42.0,21.0
111.0,39.0,49.0,36.0,16.0
112.0,61.0,43.0,38.0,19.0
140.0,0.0,0.0,0.0,0.0
112.0,46.0,57.0,38.0,18.0
110.0,40.0,48.0,35.0,18.0
101.0,38.0,52.0,40.0,17.0
120.0,0.0,0.0,0.0,0.0
97.0,60.0,50.0,40.0,23.0
117.0,56.0,40.0,40.0,16.0
145.0,15.0,14.0,13.0,6.0
117.0,41.0,51.0,37.0,17.0
88.0,38.0,47.0,48.0,20.0
110.0,43.0,49.0,37.0,18.0
130.0,53.0,41.0,37.0,16.0
105.0,33.0,36.0,42.0,15.0
112.0,48.0,41.0,40.0,15.0
87.0,37.0,41.0,44.0,18.0
113.0,44.0,52.0,33.0,19.0
108.0,40.0,47.0,33.0,18.0
120.0,51.0,40.0,35.0,16.0
98.0,35.0,43.0,45.0,17.0
115.0,48.0,38.0,37.0,15.0
136.0,23.0,21.0,19.0,10.0
108.0,57.0,46.0,42.0,20.0
110.0,43.0,49.0,39.0,17.0
115.0,49.0,41.0,37.0,15.0
105.0,55.0,47.0,43.0,19.0
103.0,37.0,50.0,37.0,16.0
110.0,56.0,42.0,41.0,19.0
101.0,60.0,46.0,43.0,22.0
87.0,40.0,44.0,30.0,20.0
105.0,34.0,42.0,39.0,15.0
112.0,51.0,44.0,39.0,17.0
123.0,52.0,40.0,35.0,17.0
112.0,46.0,56.0,36.0,18.0
116.0,44.0,53.0,34.0,17.0
146.0,0.0,0.0,0.0,0.0
119.0,47.0,38.0,37.0,16.0
100.0,25.0,41.0,42.0,15.0
105.0,0.0,0.0,0.0,0.0
113.0,54.0,44.0,42.0,17.0
110.0,27.0,29.0,35.0,13.0
148.0,1.0,0.0,-0.0,0.0
98.0,34.0,43.0,44.0,18.0
145.0,50.0,43.0,39.0,16.0
98.0,47.0,52.0,45.0,21.0
106.0,52.0,42.0,41.0,19.0
109.0,37.0,51.0,33.0,18.0
87.0,18.0,17.0,15.0,8.0
111.0,39.0,50.0,34.0,18.0
119.0,52.0,37.0,39.0,16.0
111.0,56.0,42.0,38.0,19.0
109.0,34.0,38.0,37.0,16.0
107.0,52.0,43.0,34.0,17.0
118.0,50.0,40.0,40.0,15.0
101.0,36.0,43.0,43.0,16.0
105.0,46.0,59.0,42.0,19.0
120.0,48.0,39.0,36.0,14.0
142.0,0.0,0.0,0.0,0.0
117.0,50.0,38.0,37.0,16.0
109.0,38.0,46.0,41.0,16.0
119.0,54.0,40.0,38.0,17.0
115.0,51.0,39.0,34.0,18.0
101.0,42.0,46.0,44.0,17.0
110.0,46.0,53.0,39.0,18.0
146.0,21.0,26.0,20.0,9.0
121.0,52.0,39.0,37.0,15.0
123.0,59.0,41.0,35.0,18.0
117.0,50.0,41.0,36.0,17.0
113.0,50.0,42.0,39.0,18.0
107.0,43.0,49.0,39.0,23.0
114.0,56.0,41.0,39.0,17.0
113.0,41.0,47.0,37.0,17.0
134.0,0.0,0.0,0.0,0.0
125.0,0.0,0.0,0.0,0.0
86.0,42.0,42.0,36.0,17.0
74.0,0.0,0.0,0.0,0.0
106.0,41.0,43.0,40.0,16.0
112.0,50.0,43.0,41.0,17.0
129.0,0.0,0.0,0.0,0.0
94.0,39.0,36.0,44.0,17.0
144.0,47.0,38.0,36.0,15.0
91.0,3.0,2.0,-1.0,1.0
97.0,43.0,50.0,42.0,19.0
117.0,34.0,42.0,35.0,14.0
114.0,42.0,51.0,33.0,16.0
129.0,57.0,40.0,34.0,15.0
94.0,36.0,42.0,45.0,19.0
96.0,36.0,44.0,45.0,17.0
109.0,54.0,44.0,41.0,19.0
114.0,52.0,41.0,37.0,16.0
123.0,51.0,38.0,33.0,15.0
106.0,47.0,55.0,33.0,19.0
113.0,43.0,51.0,39.0,16.0
123.0,54.0,37.0,35.0,15.0
145.0,15.0,14.0,13.0,6.0
112.0,41.0,50.0,38.0,16.0
124.0,55.0,39.0,39.0,15.0
100.0,38.0,40.0,44.0,17.0
105.0,41.0,46.0,46.0,18.0
123.0,0.0,0.0,0.0,0.0
