0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
52.0,37.0,30.0,23.0,14.0,14.0,11.0,2.0,6.0,4.0,4.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,-0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
53.0,35.0,31.0,25.0,16.0,15.0,12.0,4.0,7.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55.0,41.0,31.0,23.0,16.0,16.0,13.0,4.0,5.0,6.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
50.0,39.0,30.0,23.0,14.0,15.0,12.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
52.0,39.0,32.0,23.0,15.0,15.0,12.0,1.0,6.0,5.0,4.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,39.0,32.0,22.0,15.0,16.0,12.0,3.0,6.0,6.0,5.0,6.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,-0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50.0,38.0,30.0,23.0,12.0,15.0,12.0,2.0,5.0,5.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0
55.0,33.0,26.0,19.0,13.0,14.0,9.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57.0,37.0,31.0,24.0,15.0,16.0,13.0,2.0,6.0,6.0,4.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0
36.0,33.0,25.0,17.0,12.0,12.0,10.0,3.0,6.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52.0,33.0,27.0,21.0,12.0,14.0,11.0,2.0,5.0,5.0,4.0,5.0,2.0,3.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
40.0,37.0,30.0,24.0,13.0,12.0,9.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0
54.0,33.0,30.0,21.0,16.0,14.0,13.0,1.0,7.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53.0,32.0,26.0,21.0,12.0,13.0,11.0,2.0,6.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,-0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
34.0,37.0,25.0,18.0,11.0,11.0,10.0,1.0,3.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,39.0,35.0,23.0,17.0,14.0,11.0,5.0,6.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
60.0,42.0,33.0,23.0,19.0,18.0,14.0,5.0,7.0,6.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,49.0,36.0,27.0,16.0,16.0,13.0,3.0,4.0,5.0,4.0,5.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0
47.0,35.0,24.0,18.0,14.0,13.0,10.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.0,12.0,10.0,8.0,5.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,38.0,29.0,24.0,10.0,12.0,10.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
49.0,35.0,26.0,19.0,11.0,13.0,10.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,41.0,39.0,31.0,13.0,16.0,14.0,2.0,6.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,31.0,29.0,23.0,14.0,14.0,11.0,5.0,7.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
43.0,34.0,37.0,28.0,11.0,14.0,14.0,0.0,7.0,5.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,0.0
55.0,34.0,28.0,21.0,13.0,15.0,10.0,3.0,7.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
51.0,45.0,44.0,33.0,13.0,16.0,16.0,1.0,8.0,5.0,6.0,7.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
32.0,42.0,32.0,24.0,12.0,14.0,12.0,4.0,4.0,4.0,3.0,6.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
54.0,28.0,28.0,21.0,13.0,14.0,11.0,2.0,8.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0
29.0,42.0,28.0,19.0,12.0,12.0,9.0,5.0,2.0,4.0,5.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,-1.0,2.0,2.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
57.0,37.0,29.0,25.0,15.0,15.0,12.0,2.0,6.0,4.0,5.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41.0,36.0,32.0,21.0,14.0,14.0,11.0,2.0,6.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0
56.0,36.0,25.0,20.0,16.0,16.0,10.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,38.0,38.0,28.0,12.0,15.0,12.0,2.0,7.0,5.0,6.0,5.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0
44.0,29.0,37.0,28.0,11.0,12.0,12.0,0.0,9.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0
52.0,34.0,28.0,20.0,15.0,16.0,11.0,2.0,6.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54.0,40.0,31.0,23.0,14.0,15.0,12.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
45.0,33.0,38.0,28.0,11.0,14.0,13.0,1.0,8.0,5.0,6.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44.0,36.0,35.0,26.0,12.0,13.0,12.0,1.0,6.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0
36.0,37.0,28.0,19.0,12.0,12.0,11.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,-0.0,2.0,2.0,0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0
44.0,41.0,35.0,22.0,16.0,15.0,12.0,1.0,4.0,5.0,5.0,6.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,-0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
58.0,35.0,28.0,21.0,15.0,16.0,11.0,2.0,6.0,5.0,4.0,6.0,2.0,4.0,3.0,3.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0
1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
34.0,38.0,30.0,22.0,12.0,12.0,9.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0,-0.0,3.0,3.0,0.0,1.0,1.0,-0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
56.0,26.0,26.0,20.0,14.0,14.0,11.0,3.0,7.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41.0,37.0,40.0,30.0,13.0,16.0,13.0,1.0,6.0,5.0,6.0,5.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0,-0.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
51.0,34.0,26.0,20.0,14.0,15.0,10.0,3.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,48.0,36.0,27.0,16.0,18.0,13.0,1.0,4.0,4.0,4.0,6.0,1.0,4.0,3.0,4.0,1.0,0.0,3.0,4.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,38.0,39.0,28.0,14.0,16.0,13.0,3.0,8.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0
56.0,35.0,34.0,24.0,15.0,15.0,13.0,2.0,7.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,-0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
32.0,40.0,32.0,24.0,13.0,13.0,11.0,4.0,4.0,4.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
59.0,37.0,33.0,24.0,16.0,17.0,13.0,4.0,8.0,5.0,4.0,6.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
54.0,38.0,31.0,22.0,15.0,15.0,12.0,3.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,-0.0,2.0,2.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0
52.0,37.0,32.0,25.0,14.0,15.0,11.0,3.0,6.0,4.0,4.0,6.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38.0,29.0,33.0,27.0,10.0,12.0,12.0,4.0,7.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0
45.0,40.0,37.0,29.0,12.0,16.0,12.0,1.0,4.0,5.0,6.0,6.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53.0,39.0,30.0,21.0,15.0,16.0,12.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,35.0,25.0,19.0,13.0,13.0,11.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
53.0,32.0,27.0,20.0,14.0,14.0,10.0,2.0,5.0,4.0,4.0,6.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0
48.0,32.0,26.0,19.0,12.0,14.0,10.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,1.0,-0.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56.0,39.0,29.0,23.0,13.0,16.0,11.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,1.0,-0.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42.0,35.0,32.0,22.0,15.0,18.0,15.0,3.0,6.0,8.0,5.0,5.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
52.0,32.0,28.0,20.0,14.0,14.0,11.0,3.0,7.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55.0,35.0,28.0,23.0,14.0,15.0,10.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,1.0,-0.0,2.0,3.0,-0.0,3.0,3.0,1.0,1.0,2.0,-0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
39.0,42.0,33.0,24.0,13.0,15.0,13.0,5.0,5.0,4.0,4.0,6.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
41.0,39.0,33.0,23.0,13.0,14.0,12.0,2.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57.0,36.0,33.0,23.0,16.0,16.0,13.0,3.0,7.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12.0,7.0,7.0,8.0,3.0,2.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,-0.0,0.0,1.0,-0.0,0.0,2.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
52.0,41.0,32.0,25.0,15.0,16.0,12.0,3.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0
34.0,46.0,32.0,24.0,14.0,14.0,11.0,5.0,3.0,4.0,4.0,5.0,1.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
40.0,38.0,31.0,24.0,13.0,15.0,15.0,5.0,6.0,7.0,5.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0
42.0,43.0,35.0,25.0,14.0,17.0,13.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0
34.0,40.0,33.0,24.0,14.0,15.0,12.0,1.0,4.0,5.0,4.0,5.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47.0,30.0,26.0,20.0,10.0,13.0,10.0,2.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,1.0,-0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,38.0,36.0,29.0,12.0,15.0,12.0,2.0,6.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,30.0,26.0,18.0,12.0,10.0,9.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,7.0,5.0,4.0,7.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
39.0,43.0,32.0,23.0,14.0,15.0,10.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
